VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,5401,unpublished,point,-999,23.02,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5402,unpublished,point,-999,23,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5403,unpublished,point,-999,23.01,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5404,unpublished,point,-999,23.07,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5405,unpublished,point,-999,22.96,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5406,unpublished,point,-999,23.17,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5407,unpublished,point,-999,23.19,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5408,unpublished,point,-999,23.19,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5409,unpublished,point,-999,23.14,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5410,unpublished,point,-999,22.65,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5411,unpublished,point,-999,23.13,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5412,unpublished,point,-999,23.09,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5413,unpublished,point,-999,22.98,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5414,unpublished,point,-999,23.02,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5415,unpublished,point,-999,23.2,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5416,unpublished,point,-999,23.15,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5417,unpublished,point,-999,23.19,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5418,unpublished,point,-999,22.65,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5419,unpublished,point,-999,23.02,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5420,unpublished,point,-999,23.04,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5421,unpublished,point,-999,23.03,120.42,2004,Taiwan,TWN,886,NA
Aedes albopictus,5422,unpublished,point,-999,23.17,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5423,unpublished,point,-999,23.06,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5424,unpublished,point,-999,23.19,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5425,unpublished,point,-999,23.15,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5426,unpublished,point,-999,22.98,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5427,unpublished,point,-999,22.99,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5428,unpublished,point,-999,22.97,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5429,unpublished,point,-999,23.01,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5430,unpublished,point,-999,23.23,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5431,unpublished,point,-999,23.26,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5432,unpublished,point,-999,23.28,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5433,unpublished,point,-999,23.24,120.15,2004,Taiwan,TWN,886,NA
Aedes albopictus,5434,unpublished,point,-999,22.98,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5435,unpublished,point,-999,22.99,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5436,unpublished,point,-999,23.07,120.15,2004,Taiwan,TWN,886,NA
Aedes albopictus,5437,unpublished,point,-999,22.95,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5438,unpublished,point,-999,23.22,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5439,unpublished,point,-999,23.22,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5440,unpublished,point,-999,23,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5441,unpublished,point,-999,23.04,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5442,unpublished,point,-999,22.93,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5443,unpublished,point,-999,22.99,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5444,unpublished,point,-999,22.99,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5445,unpublished,point,-999,23.21,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5446,unpublished,point,-999,23.22,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5447,unpublished,point,-999,23.06,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5448,unpublished,point,-999,23.14,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5449,unpublished,point,-999,23.16,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5450,unpublished,point,-999,23.19,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5451,unpublished,point,-999,23.18,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5452,unpublished,point,-999,23.21,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5453,unpublished,point,-999,22.67,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5454,unpublished,point,-999,22.68,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5455,unpublished,point,-999,23.04,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5456,unpublished,point,-999,23.19,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5457,unpublished,point,-999,23.03,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5458,unpublished,point,-999,23.18,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5459,unpublished,point,-999,23.18,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5460,unpublished,point,-999,22.98,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5461,unpublished,point,-999,22.99,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5462,unpublished,point,-999,23.19,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5463,unpublished,point,-999,23.15,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5464,unpublished,point,-999,23,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5465,unpublished,point,-999,23.01,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5466,unpublished,point,-999,22.49,120.51,2004,Taiwan,TWN,886,NA
Aedes albopictus,5467,unpublished,point,-999,22.97,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5468,unpublished,point,-999,22.99,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5469,unpublished,point,-999,23.17,120.15,2004,Taiwan,TWN,886,NA
Aedes albopictus,5470,unpublished,point,-999,22.99,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5471,unpublished,point,-999,23.06,120.12,2004,Taiwan,TWN,886,NA
Aedes albopictus,5472,unpublished,point,-999,22.96,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,5473,unpublished,point,-999,22.98,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5474,unpublished,point,-999,22.62,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5475,unpublished,point,-999,23.31,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5476,unpublished,point,-999,23.34,120.43,2004,Taiwan,TWN,886,NA
Aedes albopictus,5477,unpublished,point,-999,22.59,120.47,2004,Taiwan,TWN,886,NA
Aedes albopictus,5478,unpublished,point,-999,23.14,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5479,unpublished,point,-999,23,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5480,unpublished,point,-999,23.15,120.11,2004,Taiwan,TWN,886,NA
Aedes albopictus,5481,unpublished,point,-999,23.11,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5482,unpublished,point,-999,23.22,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5483,unpublished,point,-999,23.04,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5484,unpublished,point,-999,23.29,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5485,unpublished,point,-999,23.03,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5486,unpublished,point,-999,23.04,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5487,unpublished,point,-999,23.02,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5488,unpublished,point,-999,23.38,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5489,unpublished,point,-999,23.15,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5490,unpublished,point,-999,23.34,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5491,unpublished,point,-999,23.39,120.39,2004,Taiwan,TWN,886,NA
Aedes albopictus,5492,unpublished,point,-999,22.96,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,5493,unpublished,point,-999,23.37,120.37,2004,Taiwan,TWN,886,NA
Aedes albopictus,5494,unpublished,point,-999,23.4,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5495,unpublished,point,-999,22.75,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5496,unpublished,point,-999,23.32,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5497,unpublished,point,-999,23.3,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,5498,unpublished,point,-999,23.26,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5499,unpublished,point,-999,22.5,120.38,2004,Taiwan,TWN,886,NA
Aedes albopictus,5500,unpublished,point,-999,22.66,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5501,unpublished,point,-999,22.81,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5502,unpublished,point,-999,23.09,120.38,2004,Taiwan,TWN,886,NA
Aedes albopictus,5503,unpublished,point,-999,22.52,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5504,unpublished,point,-999,22.67,120.49,2004,Taiwan,TWN,886,NA
Aedes albopictus,5505,unpublished,point,-999,22.66,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5506,unpublished,point,-999,22.6,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,5507,unpublished,point,-999,23,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5508,unpublished,point,-999,23.2,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5509,unpublished,point,-999,23.19,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5510,unpublished,point,-999,23.29,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5511,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5512,unpublished,point,-999,23.23,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5513,unpublished,point,-999,22.91,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5514,unpublished,point,-999,22.91,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5515,unpublished,point,-999,22.63,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5516,unpublished,point,-999,22.63,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5517,unpublished,point,-999,23.3,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5518,unpublished,point,-999,23.32,120.34,2004,Taiwan,TWN,886,NA
Aedes albopictus,5519,unpublished,point,-999,23.31,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5520,unpublished,point,-999,23.32,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5521,unpublished,point,-999,23.03,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5522,unpublished,point,-999,22.64,120.37,2004,Taiwan,TWN,886,NA
Aedes albopictus,5523,unpublished,point,-999,22.67,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5524,unpublished,point,-999,22.98,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5525,unpublished,point,-999,22.92,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5526,unpublished,point,-999,23.39,120.39,2004,Taiwan,TWN,886,NA
Aedes albopictus,5527,unpublished,point,-999,23.32,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5528,unpublished,point,-999,22.99,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5529,unpublished,point,-999,22.62,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5530,unpublished,point,-999,23.02,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5531,unpublished,point,-999,22.63,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5532,unpublished,point,-999,22.92,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5533,unpublished,point,-999,22.99,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5534,unpublished,point,-999,22.94,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5535,unpublished,point,-999,23.19,120.11,2004,Taiwan,TWN,886,NA
Aedes albopictus,5536,unpublished,point,-999,22.97,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5537,unpublished,point,-999,23.17,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5538,unpublished,point,-999,23,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5539,unpublished,point,-999,23.19,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5540,unpublished,point,-999,23.01,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5541,unpublished,point,-999,23,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5542,unpublished,point,-999,23.22,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5543,unpublished,point,-999,22.99,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5544,unpublished,point,-999,23.01,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5545,unpublished,point,-999,23,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5546,unpublished,point,-999,23.05,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5547,unpublished,point,-999,23,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5548,unpublished,point,-999,23.23,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5549,unpublished,point,-999,22.67,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5550,unpublished,point,-999,22.99,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5551,unpublished,point,-999,23.01,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5552,unpublished,point,-999,23.06,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5553,unpublished,point,-999,23,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5554,unpublished,point,-999,23.02,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5555,unpublished,point,-999,23.29,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5556,unpublished,point,-999,23,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5557,unpublished,point,-999,23.02,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5558,unpublished,point,-999,23.03,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5559,unpublished,point,-999,22.99,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5560,unpublished,point,-999,23.33,120.41,2004,Taiwan,TWN,886,NA
Aedes albopictus,5561,unpublished,point,-999,23,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5562,unpublished,point,-999,23.3,120.38,2004,Taiwan,TWN,886,NA
Aedes albopictus,5563,unpublished,point,-999,23.06,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5564,unpublished,point,-999,22.99,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5565,unpublished,point,-999,23.29,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5566,unpublished,point,-999,23.04,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5567,unpublished,point,-999,22.98,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5568,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5569,unpublished,point,-999,22.62,120.28,2004,Taiwan,TWN,886,NA
Aedes albopictus,5570,unpublished,point,-999,22.63,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5571,unpublished,point,-999,22.87,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5572,unpublished,point,-999,22.87,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5573,unpublished,point,-999,22.65,120.39,2004,Taiwan,TWN,886,NA
Aedes albopictus,5574,unpublished,point,-999,22.85,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5575,unpublished,point,-999,22.51,120.41,2004,Taiwan,TWN,886,NA
Aedes albopictus,5576,unpublished,point,-999,22.66,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5577,unpublished,point,-999,22.87,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5578,unpublished,point,-999,22.87,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5579,unpublished,point,-999,22.41,120.65,2004,Taiwan,TWN,886,NA
Aedes albopictus,5580,unpublished,point,-999,22.59,120.43,2004,Taiwan,TWN,886,NA
Aedes albopictus,5581,unpublished,point,-999,22.51,120.41,2004,Taiwan,TWN,886,NA
Aedes albopictus,5582,unpublished,point,-999,23.1,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5583,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5584,unpublished,point,-999,22.63,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5585,unpublished,point,-999,22.63,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5586,unpublished,point,-999,22.63,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,5587,unpublished,point,-999,22.63,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5588,unpublished,point,-999,22.64,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5589,unpublished,point,-999,22.46,120.45,2004,Taiwan,TWN,886,NA
Aedes albopictus,5590,unpublished,point,-999,22.62,120.33,2004,Taiwan,TWN,886,NA
Aedes albopictus,5591,unpublished,point,-999,22.62,120.36,2004,Taiwan,TWN,886,NA
Aedes albopictus,5592,unpublished,point,-999,23.32,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5593,unpublished,point,-999,23.25,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,5594,unpublished,point,-999,22.97,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5595,unpublished,point,-999,22.99,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5596,unpublished,point,-999,22.97,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5597,unpublished,point,-999,22.98,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5598,unpublished,point,-999,23.18,120.12,2004,Taiwan,TWN,886,NA
Aedes albopictus,5599,unpublished,point,-999,23.22,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5600,unpublished,point,-999,22.97,120.34,2004,Taiwan,TWN,886,NA
Aedes albopictus,5601,unpublished,point,-999,22.98,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5602,unpublished,point,-999,22.98,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5603,unpublished,point,-999,23.08,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5604,unpublished,point,-999,22.99,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5605,unpublished,point,-999,22.93,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5606,unpublished,point,-999,22.97,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5607,unpublished,point,-999,23,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5608,unpublished,point,-999,23.04,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5609,unpublished,point,-999,23.27,120.4,2004,Taiwan,TWN,886,NA
Aedes albopictus,5610,unpublished,point,-999,22.99,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5611,unpublished,point,-999,23.16,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5612,unpublished,point,-999,22.98,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5613,unpublished,point,-999,23.03,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5614,unpublished,point,-999,23.02,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5615,unpublished,point,-999,23,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5616,unpublished,point,-999,22.98,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5617,unpublished,point,-999,22.67,120.49,2004,Taiwan,TWN,886,NA
Aedes albopictus,5618,unpublished,point,-999,23,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5619,unpublished,point,-999,23.09,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5620,unpublished,point,-999,23.07,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5621,unpublished,point,-999,23.05,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5622,unpublished,point,-999,22.58,120.56,2004,Taiwan,TWN,886,NA
Aedes albopictus,5623,unpublished,point,-999,23.36,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5624,unpublished,point,-999,22.67,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5625,unpublished,point,-999,23.31,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5626,unpublished,point,-999,23.3,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5627,unpublished,point,-999,22.97,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5628,unpublished,point,-999,23.13,120.46,2004,Taiwan,TWN,886,NA
Aedes albopictus,5629,unpublished,point,-999,23.01,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5630,unpublished,point,-999,22.95,120.18,2004,Taiwan,TWN,886,NA
Aedes albopictus,5631,unpublished,point,-999,23,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5632,unpublished,point,-999,23.01,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5633,unpublished,point,-999,22.97,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5634,unpublished,point,-999,23,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5635,unpublished,point,-999,23.15,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5636,unpublished,point,-999,23,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5637,unpublished,point,-999,23.02,120.19,2004,Taiwan,TWN,886,NA
Aedes albopictus,5638,unpublished,point,-999,23.03,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5639,unpublished,point,-999,23.19,120.23,2004,Taiwan,TWN,886,NA
Aedes albopictus,5640,unpublished,point,-999,22.67,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5641,unpublished,point,-999,23.19,120.26,2004,Taiwan,TWN,886,NA
Aedes albopictus,5642,unpublished,point,-999,23.18,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5643,unpublished,point,-999,23.01,120.2,2004,Taiwan,TWN,886,NA
Aedes albopictus,5644,unpublished,point,-999,23.13,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5645,unpublished,point,-999,23.04,120.48,2004,Taiwan,TWN,886,NA
Aedes albopictus,5646,unpublished,point,-999,23.15,120.15,2004,Taiwan,TWN,886,NA
Aedes albopictus,5647,unpublished,point,-999,23.11,120.16,2004,Taiwan,TWN,886,NA
Aedes albopictus,5648,unpublished,point,-999,23.12,120.07,2004,Taiwan,TWN,886,NA
Aedes albopictus,5649,unpublished,point,-999,23.18,120.12,2004,Taiwan,TWN,886,NA
Aedes albopictus,5650,unpublished,point,-999,22.46,120.44,2004,Taiwan,TWN,886,NA
Aedes albopictus,5651,unpublished,point,-999,23.15,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5652,unpublished,point,-999,23.04,120.24,2004,Taiwan,TWN,886,NA
Aedes albopictus,5653,unpublished,point,-999,23.22,120.14,2004,Taiwan,TWN,886,NA
Aedes albopictus,5654,unpublished,point,-999,23.04,120.31,2004,Taiwan,TWN,886,NA
Aedes albopictus,5655,unpublished,point,-999,22.68,120.37,2004,Taiwan,TWN,886,NA
Aedes albopictus,5656,unpublished,point,-999,23.25,120.17,2004,Taiwan,TWN,886,NA
Aedes albopictus,5657,unpublished,point,-999,22.64,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,5658,unpublished,point,-999,23.33,120.27,2004,Taiwan,TWN,886,NA
Aedes albopictus,5659,unpublished,point,-999,23.04,120.71,2004,Taiwan,TWN,886,NA
Aedes albopictus,5660,unpublished,point,-999,22.97,120.29,2004,Taiwan,TWN,886,NA
Aedes albopictus,5661,unpublished,point,-999,23.27,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5662,unpublished,point,-999,23.29,120.3,2004,Taiwan,TWN,886,NA
Aedes albopictus,5663,unpublished,point,-999,23.3,120.32,2004,Taiwan,TWN,886,NA
Aedes albopictus,5664,unpublished,point,-999,22.92,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5665,unpublished,point,-999,23.1,120.35,2004,Taiwan,TWN,886,NA
Aedes albopictus,5666,unpublished,point,-999,23.02,120.21,2004,Taiwan,TWN,886,NA
Aedes albopictus,5667,unpublished,point,-999,23.18,120.22,2004,Taiwan,TWN,886,NA
Aedes albopictus,5668,unpublished,point,-999,23.15,120.25,2004,Taiwan,TWN,886,NA
Aedes albopictus,5669,unpublished,point,-999,23.1,120.31,2004,Taiwan,TWN,886,NA
